interface,model,task_id,total_search_invocations,total_elements_retrieved
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Cheapest_Product_Search_Task3,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Cheapest_Product_Search_Task4,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Cheapest_Product_Search_Task5,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Cheapest_Product_Search_Task6,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Cheapest_Product_Search_Task7,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Cheapest_Product_Search_Task8,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Cheapest_Product_Search_Task9,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Checkout_Task1,1,12
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Checkout_Task2,1,12
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Checkout_Task3,1,12
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Checkout_Task4,1,12
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Checkout_Task5,1,12
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Checkout_Task6,1,12
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Checkout_Task7,1,12
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Checkout_Task8,1,12
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_EndToEnd_Task1,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_EndToEnd_Task2,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_EndToEnd_Task3,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_EndToEnd_Task4,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_EndToEnd_Task5,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_EndToEnd_Task6,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_EndToEnd_Task7,8,96
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_EndToEnd_Task8,8,96
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Find_Compatible_Products_Task1,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Find_Compatible_Products_Task2,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Find_Compatible_Products_Task3,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Find_Compatible_Products_Task4,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Find_Compatible_Products_Task5,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Single_Product_Search_Task1,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Single_Product_Search_Task10,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Single_Product_Search_Task11,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Single_Product_Search_Task12,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Single_Product_Search_Task2,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Single_Product_Search_Task3,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Single_Product_Search_Task4,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Single_Product_Search_Task5,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Single_Product_Search_Task6,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Single_Product_Search_Task7,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Single_Product_Search_Task8,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Single_Product_Search_Task9,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Substitutes_Task1,4,49
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Substitutes_Task2,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Substitutes_Task3,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Substitutes_Task4,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Substitutes_Task5,4,48
cleanup,nlweb_mcp_enhanced_results_20250724_113440.json,Webmall_Substitutes_Task6,4,48
mcp,gpt-5,Webmall_Add_To_Cart_Task1,4,80
mcp,gpt-5,Webmall_Add_To_Cart_Task2,4,80
mcp,gpt-5,Webmall_Add_To_Cart_Task3,4,100
mcp,gpt-5,Webmall_Add_To_Cart_Task4,4,80
mcp,gpt-5,Webmall_Add_To_Cart_Task5,4,80
mcp,gpt-5,Webmall_Add_To_Cart_Task6,4,80
mcp,gpt-5,Webmall_Add_To_Cart_Task7,4,200
mcp,gpt-5,Webmall_Best_Fit_Specific_Task1,4,80
mcp,gpt-5,Webmall_Best_Fit_Specific_Task10,4,170
mcp,gpt-5,Webmall_Best_Fit_Specific_Task11,4,80
mcp,gpt-5,Webmall_Best_Fit_Specific_Task2,4,200
mcp,gpt-5,Webmall_Best_Fit_Specific_Task3,4,80
mcp,gpt-5,Webmall_Best_Fit_Specific_Task4,4,200
mcp,gpt-5,Webmall_Best_Fit_Specific_Task5,4,80
mcp,gpt-5,Webmall_Best_Fit_Specific_Task6,4,70
mcp,gpt-5,Webmall_Best_Fit_Specific_Task7,4,95
mcp,gpt-5,Webmall_Best_Fit_Specific_Task8,4,100
mcp,gpt-5,Webmall_Best_Fit_Specific_Task9,4,95
mcp,gpt-5,Webmall_Best_Fit_Vague_Task1,4,95
mcp,gpt-5,Webmall_Best_Fit_Vague_Task2,4,200
mcp,gpt-5,Webmall_Best_Fit_Vague_Task3,4,200
mcp,gpt-5,Webmall_Best_Fit_Vague_Task4,4,100
mcp,gpt-5,Webmall_Best_Fit_Vague_Task5,4,200
mcp,gpt-5,Webmall_Best_Fit_Vague_Task6,4,40
mcp,gpt-5,Webmall_Best_Fit_Vague_Task7,4,70
mcp,gpt-5,Webmall_Best_Fit_Vague_Task8,4,40
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task1,4,80
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task10,4,170
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task2,4,170
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task3,4,80
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task4,4,200
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task5,4,80
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task6,4,100
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task7,4,400
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task8,4,170
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Specific_Task9,4,80
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Vague_Task1,4,400
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Vague_Task2,4,80
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Vague_Task3,4,170
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Vague_Task4,4,200
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Vague_Task5,4,170
mcp,gpt-5,Webmall_Cheapest_Best_Fit_Vague_Task6,4,80
mcp,gpt-5,Webmall_Cheapest_Product_Search_Task1,4,80
mcp,gpt-5,Webmall_Cheapest_Product_Search_Task10,4,80
mcp,gpt-5,Webmall_Cheapest_Product_Search_Task2,4,200
mcp,gpt-5,Webmall_Cheapest_Product_Search_Task3,4,40
mcp,gpt-5,Webmall_Cheapest_Product_Search_Task4,4,80
mcp,gpt-5,Webmall_Cheapest_Product_Search_Task5,4,80
mcp,gpt-5,Webmall_Cheapest_Product_Search_Task6,4,80
mcp,gpt-5,Webmall_Cheapest_Product_Search_Task7,4,100
mcp,gpt-5,Webmall_Cheapest_Product_Search_Task8,4,80
mcp,gpt-5,Webmall_Cheapest_Product_Search_Task9,4,80
mcp,gpt-5,Webmall_Checkout_Task1,4,40
mcp,gpt-5,Webmall_Checkout_Task2,4,40
mcp,gpt-5,Webmall_Checkout_Task3,4,80
mcp,gpt-5,Webmall_Checkout_Task4,4,40
mcp,gpt-5,Webmall_Checkout_Task5,4,80
mcp,gpt-5,Webmall_Checkout_Task6,0,0
mcp,gpt-5,Webmall_Checkout_Task7,4,80
mcp,gpt-5,Webmall_Checkout_Task8,4,40
mcp,gpt-5,Webmall_EndToEnd_Task1,4,80
mcp,gpt-5,Webmall_EndToEnd_Task2,4,80
mcp,gpt-5,Webmall_EndToEnd_Task3,5,130
mcp,gpt-5,Webmall_EndToEnd_Task4,4,40
mcp,gpt-5,Webmall_EndToEnd_Task5,4,40
mcp,gpt-5,Webmall_EndToEnd_Task6,4,40
mcp,gpt-5,Webmall_EndToEnd_Task7,8,340
mcp,gpt-5,Webmall_EndToEnd_Task8,8,285
mcp,gpt-5,Webmall_Find_Compatible_Products_Task1,4,70
mcp,gpt-5,Webmall_Find_Compatible_Products_Task2,4,100
mcp,gpt-5,Webmall_Find_Compatible_Products_Task3,4,80
mcp,gpt-5,Webmall_Find_Compatible_Products_Task4,4,40
mcp,gpt-5,Webmall_Find_Compatible_Products_Task5,4,40
mcp,gpt-5,Webmall_Single_Product_Search_Task1,4,100
mcp,gpt-5,Webmall_Single_Product_Search_Task10,4,80
mcp,gpt-5,Webmall_Single_Product_Search_Task11,4,80
mcp,gpt-5,Webmall_Single_Product_Search_Task12,4,80
mcp,gpt-5,Webmall_Single_Product_Search_Task2,4,80
mcp,gpt-5,Webmall_Single_Product_Search_Task3,8,160
mcp,gpt-5,Webmall_Single_Product_Search_Task4,4,40
mcp,gpt-5,Webmall_Single_Product_Search_Task5,4,100
mcp,gpt-5,Webmall_Single_Product_Search_Task6,4,80
mcp,gpt-5,Webmall_Single_Product_Search_Task7,4,40
mcp,gpt-5,Webmall_Single_Product_Search_Task8,4,80
mcp,gpt-5,Webmall_Single_Product_Search_Task9,4,100
mcp,gpt-5,Webmall_Substitutes_Task1,4,80
mcp,gpt-5,Webmall_Substitutes_Task2,4,80
mcp,gpt-5,Webmall_Substitutes_Task3,4,80
mcp,gpt-5,Webmall_Substitutes_Task4,4,80
mcp,gpt-5,Webmall_Substitutes_Task5,4,95
mcp,gpt-5,Webmall_Substitutes_Task6,4,40
mcp,gpt-5-medium,Webmall_Add_To_Cart_Task1,8,160
mcp,gpt-5-medium,Webmall_Add_To_Cart_Task2,4,100
mcp,gpt-5-medium,Webmall_Add_To_Cart_Task3,8,200
mcp,gpt-5-medium,Webmall_Add_To_Cart_Task4,7,250
mcp,gpt-5-medium,Webmall_Add_To_Cart_Task5,8,300
mcp,gpt-5-medium,Webmall_Add_To_Cart_Task6,8,300
mcp,gpt-5-medium,Webmall_Add_To_Cart_Task7,7,70
mcp,gpt-5-medium,Webmall_Best_Fit_Specific_Task1,12,240
mcp,gpt-5-medium,Webmall_Best_Fit_Specific_Task10,8,320
mcp,gpt-5-medium,Webmall_Best_Fit_Specific_Task11,10,82
mcp,gpt-5-medium,Webmall_Best_Fit_Specific_Task2,4,200
mcp,gpt-5-medium,Webmall_Best_Fit_Specific_Task3,12,240
mcp,gpt-5-medium,Webmall_Best_Fit_Specific_Task4,8,400
mcp,gpt-5-medium,Webmall_Best_Fit_Specific_Task5,4,200
mcp,gpt-5-medium,Webmall_Best_Fit_Specific_Task6,8,280
mcp,gpt-5-medium,Webmall_Best_Fit_Specific_Task7,12,300
mcp,gpt-5-medium,Webmall_Best_Fit_Specific_Task8,4,100
mcp,gpt-5-medium,Webmall_Best_Fit_Specific_Task9,4,200
mcp,gpt-5-medium,Webmall_Best_Fit_Vague_Task1,4,100
mcp,gpt-5-medium,Webmall_Best_Fit_Vague_Task2,4,80
mcp,gpt-5-medium,Webmall_Best_Fit_Vague_Task3,4,400
mcp,gpt-5-medium,Webmall_Best_Fit_Vague_Task4,4,200
mcp,gpt-5-medium,Webmall_Best_Fit_Vague_Task5,4,200
mcp,gpt-5-medium,Webmall_Best_Fit_Vague_Task6,20,400
mcp,gpt-5-medium,Webmall_Best_Fit_Vague_Task7,16,320
mcp,gpt-5-medium,Webmall_Best_Fit_Vague_Task8,4,400
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Specific_Task1,4,80
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Specific_Task10,4,200
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Specific_Task2,4,200
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Specific_Task3,4,100
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Specific_Task4,4,200
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Specific_Task5,4,200
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Specific_Task6,4,400
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Specific_Task7,4,200
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Specific_Task8,4,200
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Specific_Task9,4,80
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Vague_Task1,4,400
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Vague_Task2,4,80
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Vague_Task3,4,200
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Vague_Task4,0,0
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Vague_Task5,4,200
mcp,gpt-5-medium,Webmall_Cheapest_Best_Fit_Vague_Task6,4,80
mcp,gpt-5-medium,Webmall_Cheapest_Product_Search_Task1,4,200
mcp,gpt-5-medium,Webmall_Cheapest_Product_Search_Task10,4,100
mcp,gpt-5-medium,Webmall_Cheapest_Product_Search_Task2,4,200
mcp,gpt-5-medium,Webmall_Cheapest_Product_Search_Task3,4,200
mcp,gpt-5-medium,Webmall_Cheapest_Product_Search_Task4,4,95
mcp,gpt-5-medium,Webmall_Cheapest_Product_Search_Task5,4,80
mcp,gpt-5-medium,Webmall_Cheapest_Product_Search_Task6,4,200
mcp,gpt-5-medium,Webmall_Cheapest_Product_Search_Task7,12,500
mcp,gpt-5-medium,Webmall_Cheapest_Product_Search_Task8,4,100
mcp,gpt-5-medium,Webmall_Cheapest_Product_Search_Task9,4,100
mcp,gpt-5-medium,Webmall_Checkout_Task1,4,40
mcp,gpt-5-medium,Webmall_Checkout_Task2,4,80
mcp,gpt-5-medium,Webmall_Checkout_Task3,4,200
mcp,gpt-5-medium,Webmall_Checkout_Task4,4,40
mcp,gpt-5-medium,Webmall_Checkout_Task5,4,40
mcp,gpt-5-medium,Webmall_Checkout_Task6,4,95
mcp,gpt-5-medium,Webmall_Checkout_Task7,4,40
mcp,gpt-5-medium,Webmall_Checkout_Task8,4,80
mcp,gpt-5-medium,Webmall_EndToEnd_Task1,4,100
mcp,gpt-5-medium,Webmall_EndToEnd_Task2,4,80
mcp,gpt-5-medium,Webmall_EndToEnd_Task3,8,400
mcp,gpt-5-medium,Webmall_EndToEnd_Task4,4,80
mcp,gpt-5-medium,Webmall_EndToEnd_Task5,4,80
mcp,gpt-5-medium,Webmall_EndToEnd_Task6,4,100
mcp,gpt-5-medium,Webmall_EndToEnd_Task7,8,160
mcp,gpt-5-medium,Webmall_EndToEnd_Task8,8,160
mcp,gpt-5-medium,Webmall_Find_Compatible_Products_Task1,12,240
mcp,gpt-5-medium,Webmall_Find_Compatible_Products_Task2,4,400
mcp,gpt-5-medium,Webmall_Find_Compatible_Products_Task3,4,200
mcp,gpt-5-medium,Webmall_Find_Compatible_Products_Task4,16,320
mcp,gpt-5-medium,Webmall_Find_Compatible_Products_Task5,8,128
mcp,gpt-5-medium,Webmall_Single_Product_Search_Task1,4,200
mcp,gpt-5-medium,Webmall_Single_Product_Search_Task10,8,300
mcp,gpt-5-medium,Webmall_Single_Product_Search_Task11,4,100
mcp,gpt-5-medium,Webmall_Single_Product_Search_Task12,4,80
mcp,gpt-5-medium,Webmall_Single_Product_Search_Task2,4,200
mcp,gpt-5-medium,Webmall_Single_Product_Search_Task3,8,400
mcp,gpt-5-medium,Webmall_Single_Product_Search_Task4,8,300
mcp,gpt-5-medium,Webmall_Single_Product_Search_Task5,4,80
mcp,gpt-5-medium,Webmall_Single_Product_Search_Task6,4,200
mcp,gpt-5-medium,Webmall_Single_Product_Search_Task7,4,200
mcp,gpt-5-medium,Webmall_Single_Product_Search_Task8,4,80
mcp,gpt-5-medium,Webmall_Single_Product_Search_Task9,4,80
mcp,gpt-5-medium,Webmall_Substitutes_Task1,4,100
mcp,gpt-5-medium,Webmall_Substitutes_Task2,4,95
mcp,gpt-5-medium,Webmall_Substitutes_Task3,4,400
mcp,gpt-5-medium,Webmall_Substitutes_Task4,4,200
mcp,gpt-5-medium,Webmall_Substitutes_Task5,8,160
mcp,gpt-5-medium,Webmall_Substitutes_Task6,4,80
mcp,gpt-5-mini-medium,Webmall_Add_To_Cart_Task1,5,210
mcp,gpt-5-mini-medium,Webmall_Add_To_Cart_Task2,4,200
mcp,gpt-5-mini-medium,Webmall_Add_To_Cart_Task3,4,170
mcp,gpt-5-mini-medium,Webmall_Add_To_Cart_Task4,4,80
mcp,gpt-5-mini-medium,Webmall_Add_To_Cart_Task5,5,91
mcp,gpt-5-mini-medium,Webmall_Add_To_Cart_Task6,6,100
mcp,gpt-5-mini-medium,Webmall_Add_To_Cart_Task7,4,80
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Specific_Task1,4,80
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Specific_Task10,4,190
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Specific_Task11,4,200
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Specific_Task2,5,200
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Specific_Task3,4,200
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Specific_Task4,4,200
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Specific_Task5,4,200
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Specific_Task6,4,400
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Specific_Task7,4,200
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Specific_Task8,4,200
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Specific_Task9,4,200
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Vague_Task1,4,200
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Vague_Task2,4,200
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Vague_Task3,4,300
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Vague_Task4,4,80
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Vague_Task5,4,200
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Vague_Task6,12,400
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Vague_Task7,4,80
mcp,gpt-5-mini-medium,Webmall_Best_Fit_Vague_Task8,4,80
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Specific_Task1,4,200
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Specific_Task10,4,80
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Specific_Task2,4,200
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Specific_Task3,4,200
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Specific_Task4,4,150
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Specific_Task5,4,400
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Specific_Task6,4,400
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Specific_Task7,4,200
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Specific_Task8,4,150
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Specific_Task9,4,150
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Vague_Task1,0,0
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Vague_Task2,4,120
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Vague_Task3,4,200
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Vague_Task4,4,200
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Vague_Task5,4,200
mcp,gpt-5-mini-medium,Webmall_Cheapest_Best_Fit_Vague_Task6,4,90
mcp,gpt-5-mini-medium,Webmall_Cheapest_Product_Search_Task1,4,80
mcp,gpt-5-mini-medium,Webmall_Cheapest_Product_Search_Task10,4,200
mcp,gpt-5-mini-medium,Webmall_Cheapest_Product_Search_Task2,4,200
mcp,gpt-5-mini-medium,Webmall_Cheapest_Product_Search_Task3,4,200
mcp,gpt-5-mini-medium,Webmall_Cheapest_Product_Search_Task4,4,250
mcp,gpt-5-mini-medium,Webmall_Cheapest_Product_Search_Task5,4,200
mcp,gpt-5-mini-medium,Webmall_Cheapest_Product_Search_Task6,5,220
mcp,gpt-5-mini-medium,Webmall_Cheapest_Product_Search_Task7,4,200
mcp,gpt-5-mini-medium,Webmall_Cheapest_Product_Search_Task8,4,110
mcp,gpt-5-mini-medium,Webmall_Cheapest_Product_Search_Task9,4,80
mcp,gpt-5-mini-medium,Webmall_Checkout_Task1,4,40
mcp,gpt-5-mini-medium,Webmall_Checkout_Task2,4,40
mcp,gpt-5-mini-medium,Webmall_Checkout_Task3,4,40
mcp,gpt-5-mini-medium,Webmall_Checkout_Task4,4,40
mcp,gpt-5-mini-medium,Webmall_Checkout_Task5,4,40
mcp,gpt-5-mini-medium,Webmall_Checkout_Task6,4,40
mcp,gpt-5-mini-medium,Webmall_Checkout_Task7,4,40
mcp,gpt-5-mini-medium,Webmall_Checkout_Task8,5,100
mcp,gpt-5-mini-medium,Webmall_EndToEnd_Task1,4,80
mcp,gpt-5-mini-medium,Webmall_EndToEnd_Task2,4,40
mcp,gpt-5-mini-medium,Webmall_EndToEnd_Task3,4,200
mcp,gpt-5-mini-medium,Webmall_EndToEnd_Task4,4,80
mcp,gpt-5-mini-medium,Webmall_EndToEnd_Task5,4,40
mcp,gpt-5-mini-medium,Webmall_EndToEnd_Task6,4,40
mcp,gpt-5-mini-medium,Webmall_EndToEnd_Task7,8,160
mcp,gpt-5-mini-medium,Webmall_EndToEnd_Task8,8,120
mcp,gpt-5-mini-medium,Webmall_Find_Compatible_Products_Task1,4,200
mcp,gpt-5-mini-medium,Webmall_Find_Compatible_Products_Task2,4,200
mcp,gpt-5-mini-medium,Webmall_Find_Compatible_Products_Task3,4,80
mcp,gpt-5-mini-medium,Webmall_Find_Compatible_Products_Task4,4,80
mcp,gpt-5-mini-medium,Webmall_Find_Compatible_Products_Task5,4,80
mcp,gpt-5-mini-medium,Webmall_Single_Product_Search_Task1,4,200
mcp,gpt-5-mini-medium,Webmall_Single_Product_Search_Task10,4,80
mcp,gpt-5-mini-medium,Webmall_Single_Product_Search_Task11,4,80
mcp,gpt-5-mini-medium,Webmall_Single_Product_Search_Task12,4,80
mcp,gpt-5-mini-medium,Webmall_Single_Product_Search_Task2,4,400
mcp,gpt-5-mini-medium,Webmall_Single_Product_Search_Task3,8,400
mcp,gpt-5-mini-medium,Webmall_Single_Product_Search_Task4,4,80
mcp,gpt-5-mini-medium,Webmall_Single_Product_Search_Task5,4,70
mcp,gpt-5-mini-medium,Webmall_Single_Product_Search_Task6,4,200
mcp,gpt-5-mini-medium,Webmall_Single_Product_Search_Task7,5,66
mcp,gpt-5-mini-medium,Webmall_Single_Product_Search_Task8,4,80
mcp,gpt-5-mini-medium,Webmall_Single_Product_Search_Task9,4,200
mcp,gpt-5-mini-medium,Webmall_Substitutes_Task1,4,80
mcp,gpt-5-mini-medium,Webmall_Substitutes_Task2,4,200
mcp,gpt-5-mini-medium,Webmall_Substitutes_Task3,4,140
mcp,gpt-5-mini-medium,Webmall_Substitutes_Task4,4,200
mcp,gpt-5-mini-medium,Webmall_Substitutes_Task5,4,80
mcp,gpt-5-mini-medium,Webmall_Substitutes_Task6,4,200
mcp,gpt4.1,Webmall_Add_To_Cart_Task1,4,35
mcp,gpt4.1,Webmall_Add_To_Cart_Task2,4,35
mcp,gpt4.1,Webmall_Add_To_Cart_Task3,4,35
mcp,gpt4.1,Webmall_Add_To_Cart_Task4,4,35
mcp,gpt4.1,Webmall_Add_To_Cart_Task5,4,35
mcp,gpt4.1,Webmall_Add_To_Cart_Task6,4,35
mcp,gpt4.1,Webmall_Add_To_Cart_Task7,4,35
mcp,gpt4.1,Webmall_Best_Fit_Specific_Task1,4,35
mcp,gpt4.1,Webmall_Best_Fit_Specific_Task10,4,80
mcp,gpt4.1,Webmall_Best_Fit_Specific_Task11,4,60
mcp,gpt4.1,Webmall_Best_Fit_Specific_Task2,4,35
mcp,gpt4.1,Webmall_Best_Fit_Specific_Task3,4,60
mcp,gpt4.1,Webmall_Best_Fit_Specific_Task4,4,60
mcp,gpt4.1,Webmall_Best_Fit_Specific_Task5,4,40
mcp,gpt4.1,Webmall_Best_Fit_Specific_Task6,4,40
mcp,gpt4.1,Webmall_Best_Fit_Specific_Task7,4,40
mcp,gpt4.1,Webmall_Best_Fit_Specific_Task8,4,80
mcp,gpt4.1,Webmall_Best_Fit_Specific_Task9,4,80
mcp,gpt4.1,Webmall_Best_Fit_Vague_Task1,4,40
mcp,gpt4.1,Webmall_Best_Fit_Vague_Task2,4,60
mcp,gpt4.1,Webmall_Best_Fit_Vague_Task3,4,80
mcp,gpt4.1,Webmall_Best_Fit_Vague_Task4,4,60
mcp,gpt4.1,Webmall_Best_Fit_Vague_Task5,4,80
mcp,gpt4.1,Webmall_Best_Fit_Vague_Task6,4,40
mcp,gpt4.1,Webmall_Best_Fit_Vague_Task7,4,40
mcp,gpt4.1,Webmall_Best_Fit_Vague_Task8,4,60
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Specific_Task1,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Specific_Task10,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Specific_Task2,4,40
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Specific_Task3,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Specific_Task4,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Specific_Task5,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Specific_Task6,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Specific_Task7,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Specific_Task8,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Specific_Task9,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Vague_Task1,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Vague_Task2,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Vague_Task3,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Vague_Task4,4,80
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Vague_Task5,4,40
mcp,gpt4.1,Webmall_Cheapest_Best_Fit_Vague_Task6,4,40
mcp,gpt4.1,Webmall_Cheapest_Product_Search_Task1,4,40
mcp,gpt4.1,Webmall_Cheapest_Product_Search_Task10,4,40
